order_date,sku_id,order_quantity
2020-03-27,3138CA,4
2019-07-08,1511CA,5
2019-12-23,1385CA,9
2020-03-05,2229AA,1
2019-06-02,1497CA,12
2019-11-02,3407CA,5
2019-04-28,3590BA,6
2019-03-15,1497CA,150
2020-05-15,1956AA,1
2019-08-22,3495CA,10
2019-12-30,2935BA,5
2019-10-17,3358BA,1
2020-01-17,2923CA,15
2020-05-12,3461CA,1
2020-05-12,3619CA,150
2020-02-16,3533CA,3500
2020-01-27,3138CA,2
2019-08-22,3160BA,5
2020-01-04,2953CA,1
2019-03-02,1907AA,1
2020-03-28,1601AA,45
2019-10-11,1907AA,4
2020-04-19,3250CA,50
2019-08-26,2044CA,5
2019-09-30,3084CA,1
2019-08-08,2326CA,170
2019-03-31,2021CA,16
2019-11-13,1486CA,4
2019-02-16,3512AA,783
2019-02-18,2501CA,421
2019-12-25,1265CA,1
2019-03-19,2371CA,34181
2019-05-23,3462AA,50
2019-02-11,2331CA,210
2019-11-22,1283CA,1
2020-01-30,1265CA,1
2019-05-21,3365CA,1
2019-07-21,3590BA,2
2020-02-04,3576BA,2
2019-03-19,2867AA,1
2019-06-25,2189CA,3
2020-06-06,1995AA,225
2020-04-01,3079BA,150
2019-02-23,2501CA,92
2019-09-08,2938CA,2
2019-03-30,3079BA,816
2020-03-24,2223AA,4
2020-04-16,3075AA,2
2020-05-14,1145BA,175
2020-01-31,1497CA,9
2019-06-12,1956AA,16
2020-02-06,2331CA,90
2019-10-16,1317CA,1
2019-12-15,3423CA,1
2020-05-19,3407CA,4
2020-03-24,1214CA,30
2019-10-18,2923CA,5
2019-08-06,2267CA,4
2019-09-01,3084CA,3
2020-03-31,1126CA,6147
2019-12-23,1497CA,110
2020-04-29,3551CA,200
2020-02-18,2200CA,3
2020-05-06,2277AA,72
2020-05-15,2646AA,42
2020-04-29,2331CA,240
2019-12-30,3358BA,1
2020-04-30,1214CA,1
2020-06-03,1214CA,220
2019-02-03,2041CA,3
2019-12-03,2565CA,10
2020-02-05,2938CA,3
2019-12-16,2331CA,504
2019-06-03,1921AA,1
2020-03-29,1379CA,11
2020-02-09,1193BA,95
2020-01-24,3079BA,16
2020-02-05,3120BA,2
2019-06-05,2227AA,3
2019-10-30,2277AA,316
2020-01-31,1244AA,350
2019-03-25,2170BA,6
2020-05-16,3423CA,1
2019-06-29,1499CA,2
2019-06-22,2930CA,1
2019-06-03,3502BA,5
2019-05-13,1970CA,61
2019-10-28,2714CA,410
2019-10-05,2508BA,1
2019-05-24,3413AA,2
2019-11-05,2606AA,22
2019-02-26,1624CA,1
2019-10-15,3502BA,1
2019-04-11,3038BA,1
2019-11-03,1695CA,1
2020-01-31,2013AA,190
2019-02-08,3448CA,17
2019-03-25,1486CA,4
2019-07-26,3461CA,23
2019-07-04,2315BA,76
2019-08-18,2315BA,316
2020-03-28,2391CA,7426
2019-09-19,3512AA,200
2019-07-01,1317CA,1
2019-09-21,3079BA,18
2019-02-03,1497CA,4
2019-01-30,3551CA,98
2019-09-04,1511CA,15
2020-04-10,1695CA,1
2020-04-04,1367CA,1
2019-03-24,3576BA,15
2019-04-15,3358BA,1
2020-05-24,1499AA,144
2020-05-29,3404CA,3
2020-01-17,3250CA,75
2019-02-12,2923CA,1
2019-06-20,3143CA,4
2020-02-29,1330CA,1
2019-03-06,3079BA,666
2020-04-08,3533CA,3356
2019-07-10,2501CA,120
2020-01-13,1163CA,53
2019-07-15,1193BA,97
2019-05-13,1921AA,1
2019-11-10,2956AA,2
2020-02-11,2336BA,25
2019-06-24,3044AA,1
2019-04-27,2044CA,7
2019-06-25,2277AA,269
2019-03-29,1601AA,1
2020-05-11,1624CA,2
2019-09-02,3448CA,10
2019-06-11,1367CA,1
2019-02-07,1956AA,1
2019-12-05,2326CA,102
2019-04-25,3407CA,3
2020-05-26,2606AA,1
2019-02-13,2876CA,1
2019-08-20,3495CA,35
2019-11-18,3407CA,3
2019-06-19,3533CA,100
2019-11-06,1514BA,1
2019-07-30,3461CA,18
2019-06-07,3084CA,1
2019-08-29,1441AA,10
2019-05-06,1130AA,158
2019-02-13,1130AA,840
2020-04-02,2142CA,2
2019-03-13,3512AA,5500
2020-02-06,3027CA,1
2019-04-19,3027CA,1
2020-02-03,2291AA,298
2019-09-21,1907AA,2
2019-09-19,3138CA,5
2019-07-07,2044CA,4
2019-02-02,1077CA,100
2019-03-24,2498CA,1
2020-01-23,3399AA,10
2019-12-02,3494AA,50
2019-02-16,1921AA,1
2020-01-29,2840AA,2150
2020-03-20,1624CA,1
2019-02-28,2212CA,11
2020-04-11,1624AA,5
2019-02-16,2970CA,1
2020-05-10,2291AA,642
2019-12-08,1499CA,3
2020-03-08,2317CA,100
2019-06-14,2044CA,9
2019-12-18,3533CA,1500
2019-08-20,1385CA,7
2020-01-19,2041CA,2
2019-11-02,1161AA,21
2020-04-17,2953BA,50
2020-02-01,1234BA,21
2020-01-27,2331CA,143
2019-05-01,1497CA,70
2019-12-08,1953AA,1
2019-08-07,2200CA,3
2020-03-21,2923CA,1
2019-03-15,1486CA,20
2019-12-26,3075AA,2
2019-06-06,1695CA,1
2019-04-17,1486CA,1
2019-11-27,2189CA,3
2019-08-12,1601AA,4
2020-05-14,2013AA,115
2020-02-06,1382CA,7
2019-08-30,1499CA,1
2019-06-01,1161AA,50
2019-07-01,2016CA,55
2019-04-06,3120BA,1
2020-01-05,2277AA,69
2019-05-31,3579CA,20
2020-01-18,3053AA,13
2020-01-26,2326CA,176
2020-06-01,3619CA,4304
2019-09-04,1970CA,530
2020-05-03,2680BA,5
2019-07-14,1497CA,65
2019-11-11,2501CA,13000
2020-05-11,2317CA,30
2019-12-01,3590BA,40
2019-08-08,2054AA,9
2020-05-31,1907AA,1
2019-03-08,3193AA,1
2019-12-27,1317CA,1
2019-12-30,3512AA,22670
2019-07-13,3120BA,4
2019-07-02,3345AA,25
2019-07-26,3512AA,300
2019-07-04,3448CA,30
2019-07-07,1116CA,13729
2019-06-10,1624CA,10
2020-01-22,2337CA,50
2019-08-16,2054AA,27
2019-12-17,1163CA,110
2019-07-04,3512AA,3800
2019-03-20,1497CA,500
2019-02-26,2053BA,6
2020-02-05,1979AA,17.5
2019-04-14,1206BA,35
2019-12-13,2315BA,53
2020-05-23,1624CA,1
2019-09-01,1330CA,7
2019-09-25,1624CA,4
2019-10-08,2930CA,2
2019-02-14,2025AA,4
2019-09-26,1624CA,10
2019-03-09,1382CA,11
2019-03-02,2200CA,4
2019-12-04,1993AA,185
2020-01-04,1193BA,15
2019-02-20,1317CA,1
2020-03-13,1193BA,15
2019-04-21,1601AA,2
2019-03-15,3570CA,8
2019-05-18,3079BA,18
2019-11-30,2714CA,349
2019-03-08,2041CA,13
2019-04-12,2953BA,50
2019-03-20,1970CA,155
2019-06-23,2953BA,30
2019-10-08,1624AA,3
2020-06-10,3570CA,24
2019-05-18,2803BA,55
2020-01-24,3084CA,7
2020-04-13,3616CA,35
2019-11-04,2729AA,6
2019-10-26,1479CA,3
2019-03-28,2953CA,2
2019-11-06,2501CA,253
2019-02-27,3619CA,5250
2020-04-03,3138CA,10
2019-08-26,2935BA,5
2020-04-06,2867AA,11
2019-07-14,2096BA,2
2019-04-07,1630BA,10
2019-11-04,3533CA,1000
2019-03-22,2867AA,8
2019-03-02,2096BA,11
2019-10-01,2277AA,562
2019-11-07,3576BA,3
2020-05-01,3551CA,100
2020-05-29,2212CA,2
2019-05-03,2021CA,5
2019-03-16,3576BA,6
2019-07-03,1385CA,7
2019-04-13,3610AA,6
2019-11-16,1971AA,227
2020-05-14,3423CA,2
2020-03-27,1499CA,2
2020-06-10,3407CA,4
2019-07-02,2326CA,185
2020-05-01,3462AA,1
2019-06-14,2220BA,3
2019-05-19,2501CA,104
2019-05-04,1479CA,3
2019-10-05,2212AA,2
2020-05-24,1970CA,105
2019-04-24,1695CA,1
2019-05-28,1083AA,3518
2019-08-24,3143CA,10
2019-10-11,3177CA,67.5
2019-10-08,2458CA,55000
2019-12-12,2293AA,19
2019-12-09,1906CA,2
2020-04-12,2277AA,4700
2019-07-05,1206BA,40
2019-05-22,3423CA,1
2020-03-29,2994CA,2
2019-10-05,3250CA,200
2019-08-07,2604CA,26
2020-04-04,2212AA,11
2019-07-09,2938CA,1
2019-09-17,3125AA,4
2019-03-31,2044CA,11
2019-11-17,2956AA,4
2020-01-29,3407CA,10
2020-02-09,1497CA,42
2019-09-25,2564BA,70
2019-03-05,1497CA,362
2019-02-05,1445BA,3
2019-05-13,2621AA,10
2020-02-11,1193BA,16
2019-08-28,1283CA,1
2020-05-06,1385CA,8
2019-11-07,1908AA,1
2019-03-03,2229AA,3
2020-02-25,1499CA,1
2019-06-10,1145BA,16
2019-10-05,3576BA,10
2019-06-19,1979AA,15
2019-03-27,2876CA,1
2019-05-09,3365CA,10
2020-05-24,3619CA,3500
2019-10-27,3413AA,1
2020-05-21,1366BA,1
2019-06-21,1990AA,70
2019-10-16,2923CA,1
2019-09-15,1967BA,473
2019-11-03,2291AA,210
2019-12-25,3177CA,67.5
2019-12-30,3120BA,1
2019-03-30,2767AA,88
2020-02-15,1130AA,150
2020-01-16,2621AA,1
2019-07-31,2236CA,50
2019-04-23,1441AA,10
2019-07-30,3084CA,4
2019-08-18,2803BA,110
2019-08-25,3551CA,2500
2020-02-08,2229CA,7
2019-07-16,2391CA,6600
2019-06-12,1601AA,1
2019-09-05,3551CA,591
2019-08-11,2317CA,146
2020-05-17,3404CA,77
2020-05-10,3079BA,18
2020-04-21,1077CA,1
2020-01-24,3423CA,1
2020-02-04,1479CA,3
2020-05-02,2326CA,46
2019-05-09,3160BA,5
2019-12-13,2766AA,8
2020-03-10,1445BA,1
2019-04-13,1281BA,1
2019-12-08,1497CA,44
2019-04-04,1193BA,63
2019-05-20,2508BA,1
2020-03-03,2212AA,2
2020-03-19,1956CA,2
2019-12-20,3365CA,8
2019-02-28,2212AA,4
2019-09-21,2013AA,25
2019-11-18,3378CA,300
2020-03-10,1484BA,1
2019-08-22,2013AA,15
2019-03-29,1479CA,1
2019-08-30,2277AA,68
2019-12-03,2326CA,61
2020-05-23,1214CA,6
2020-01-12,1511CA,15
2019-08-15,1145BA,100
2020-01-22,2564BA,2
2019-11-12,2317CA,4000
2020-01-18,3556AA,8
2020-01-24,3250CA,400
2019-07-27,1441AA,1
2019-02-23,2752AA,33
2020-02-07,2988AA,1
2020-05-08,1385CA,4
2019-12-25,2930CA,11
2019-12-17,1511CA,15
2020-02-27,1499CA,2
2020-01-03,2953BA,1397
2019-07-09,1083AA,2154
2020-04-27,3025CA,1
2019-10-23,2277AA,220
2019-08-24,3143CA,4
2020-03-10,1484BA,1
2019-11-14,1624CA,1
2020-04-15,2189CA,6
2019-02-16,3345AA,10
2019-06-30,2173CA,2
2019-04-27,2953CA,1
2019-10-11,3461CA,1
2019-12-13,2317CA,541
2020-04-28,3462AA,50
2019-12-16,3462AA,40
2020-01-20,3053AA,45
2020-01-24,1486CA,1
2020-03-10,1956CA,1
2020-06-12,3025CA,2
2019-11-05,1511CA,20
2019-08-01,3075AA,2
2019-08-24,1234BA,132
2019-11-12,2025AA,15
2019-09-29,3423CA,1
2019-03-16,1964BA,70
2019-04-06,2923CA,1
2019-12-06,1009AA,10
2020-02-23,3125AA,1
2019-09-25,2317CA,1021
2020-05-26,1283CA,2
2020-02-27,1993AA,1160
2020-03-01,1970CA,50
2019-12-14,1484BA,1
2019-02-08,1077CA,70
2019-06-23,1206BA,12
2019-10-03,2317CA,130
2019-09-03,1130AA,100
2019-02-07,2044CA,6
2020-02-20,3120BA,5
2019-12-12,1971AA,82
2019-04-26,2847BA,140
2020-02-08,3512AA,350
2020-01-24,1479CA,4
2019-05-24,3025CA,2
2020-01-16,3502BA,15
2020-04-18,1921AA,1
2019-10-15,1486CA,1
2019-05-05,1624AA,5
2019-05-26,3404CA,12
2019-05-18,3084CA,1
2019-10-11,2331CA,173
2019-11-18,1382CA,48
2020-05-22,1479CA,35
2020-03-10,2876CA,1
2019-03-06,2336BA,133
2019-04-26,2317CA,103
2019-04-15,2573CA,4
2020-01-20,3512AA,875
2019-03-07,3448CA,30
2019-06-03,1161AA,50
2020-05-30,2555CA,225
2019-10-22,2326CA,299
2019-03-29,1317CA,1
2019-12-29,3177CA,67.5
2019-05-14,2930CA,5
2019-05-03,1441AA,1
2020-04-17,1514BA,1
2019-11-29,3053AA,6
2019-12-25,2336BA,60
2019-11-11,2041CA,12
2019-10-13,1993AA,70
2019-10-26,2317CA,130
2019-05-13,3075AA,2
2020-03-03,1193BA,10
2019-12-08,1479CA,4
2019-10-25,1464AA,2
2019-06-19,2935BA,3
2019-10-24,3512AA,4000
2019-10-26,1077CA,12815
2019-02-07,1163CA,80
2019-05-03,2803BA,606
2019-12-15,3502BA,1
2019-03-29,3495CA,40
2019-10-28,2646AA,20
2019-03-11,3502BA,1
2019-07-19,1499CA,2
2019-11-06,2041CA,11
2019-03-13,2342CA,2783
2020-01-06,3590BA,8
2020-04-13,1624CA,10
2019-02-08,2930CA,1
2019-07-31,1624CA,3
2019-12-09,1956CA,2
2019-04-20,2227AA,3
2019-06-02,2847BA,435
2019-02-07,2016CA,200
2020-02-09,3250CA,150
2019-08-18,3420AA,2
2019-12-31,1145BA,35
2019-12-22,3399AA,5
2020-01-19,3143CA,4
2019-05-16,2200CA,2
2019-08-01,3494AA,50
2020-02-05,2840AA,1159
2020-03-25,1234BA,155
2019-02-02,2234AA,2
2020-01-02,1445BA,3
2019-12-08,1497CA,76
2019-02-16,2867AA,26
2019-03-06,1921AA,1
2020-06-07,3423CA,2
2019-05-23,1497CA,25.8
2020-03-13,3494AA,60
2019-08-23,2277AA,959
2019-04-07,1601AA,2
2019-04-15,1967BA,337.5
2019-05-08,1479CA,3
2019-09-26,2501CA,1378
2019-11-29,1130AA,235
2019-08-24,1255CA,2
2019-05-12,2336BA,200
2019-09-30,3512AA,2000
2019-12-04,2953BA,60
2019-03-20,2606AA,3
2019-03-31,2053BA,3
2019-03-14,3423CA,2
2020-01-28,3075BA,3
2019-03-23,2508BA,1
2019-06-28,2621AA,4
2020-02-17,2953BA,240
2020-01-19,2096BA,7
2019-09-19,1385CA,7
2019-05-18,3345AA,15
2020-04-23,3079BA,96
2019-06-11,1445BA,2
2019-06-29,3250CA,2205
2019-03-03,3423CA,2
2020-04-15,2501CA,288
2019-05-06,1970CA,40
2019-08-20,3576BA,8
2019-11-11,3160BA,5
2019-08-30,1283CA,1
2019-08-01,1126CA,4138
2020-04-02,3132BA,1
2019-09-11,1130AA,80
2019-11-23,3025CA,1
2020-03-11,3098AA,1
2019-05-02,2229CA,2
2019-09-19,1193BA,11
2019-07-10,3053AA,8
2019-12-19,3075BA,10
2019-04-07,2267CA,3
2020-03-15,1908AA,1
2019-05-24,1497CA,9
2019-06-26,3399AA,4
2019-03-05,3420AA,2
2020-03-14,2501CA,429
2020-03-25,2317CA,290
2019-09-14,3551CA,600
2020-04-16,3576BA,10
2020-03-16,3420AA,3
2019-05-19,2041CA,16
2019-09-09,1163CA,32
2019-10-31,1921AA,1
2019-05-18,2956AA,6
2019-06-19,2930CA,6
2019-07-08,1077CA,204
2019-06-17,1385CA,8
2019-09-06,1486CA,6
2020-06-07,1234BA,45
2020-02-21,1163CA,110
2019-04-23,1445BA,4
2020-03-02,2673BA,1400
2019-05-13,1366BA,1
2019-04-06,2923CA,239
2020-01-29,3533CA,700
2019-07-23,1486CA,2
2019-04-02,2803BA,61
2019-12-15,1695CA,3
2019-11-23,3138CA,24
2019-07-12,3120BA,6
2019-09-02,1193BA,105
2019-04-25,2501CA,290
2019-02-27,1499AA,180
2019-04-26,2935BA,4
2019-10-16,2763CA,2044
2020-02-19,1441AA,1
2019-07-25,1126CA,160
2019-10-09,1077CA,3806
2019-10-17,3461CA,5
2019-03-17,1497CA,50
2019-11-26,1077CA,914
2019-06-03,1953AA,1
2019-03-10,1163CA,30
2019-11-21,1497CA,200
2020-06-06,1130AA,389
2020-06-08,2315BA,38
2020-05-11,2606AA,1
2019-08-26,2265BA,49
2020-01-11,2315BA,18
2019-06-13,3413AA,1
2019-09-18,2487BA,6
2020-06-07,3079BA,18
2019-09-05,1116CA,310
2019-12-12,2867AA,13
2020-02-01,3404CA,10
2020-02-25,2876CA,1
2020-01-03,3423CA,2
2019-08-25,1601AA,2
2019-10-29,3053AA,28
2019-09-11,3413AA,25
2020-02-01,2930CA,2
2019-02-28,1385CA,7
2020-01-30,3125AA,5
2020-06-05,1956CA,2
2019-06-10,2331CA,265
2019-11-30,2487BA,3
2020-04-18,2606AA,2
2020-02-02,2953CA,4
2020-03-28,2041CA,1173
2019-06-21,2606AA,1
2019-12-23,1907AA,2
2019-05-07,3413AA,198
2020-05-28,1882CA,1
2020-05-15,3495CA,10
2019-04-05,1464AA,2
2019-03-05,2265BA,5
2019-10-06,1945AA,1
2019-06-20,3160BA,15
2020-01-13,1956AA,1
2019-03-16,1624AA,8
2020-05-26,2814BA,666
2020-04-09,3448CA,80
2019-05-31,3462AA,150
2019-10-29,2935BA,5
2019-08-19,3494AA,120
2020-03-16,1486CA,1
2019-10-21,2508BA,1
2019-05-24,2054CA,8
2019-05-14,3079BA,138
2020-05-26,2291AA,109
2019-06-03,1497CA,70
2019-02-24,3495CA,10
2020-02-16,2337CA,50
2020-03-07,1695CA,1
2019-02-12,1130AA,357
2019-09-30,3494AA,210
2019-02-26,2255CA,5
2019-06-21,1993AA,1620
2020-01-31,2501CA,242
2019-04-14,1624CA,5
2019-11-01,1445BA,1
2019-06-18,3413AA,1
2020-05-27,2331CA,83
2019-10-29,1486CA,2
2019-04-23,1130AA,220
2020-04-03,2293AA,32
2020-04-28,2729AA,33
2019-05-04,3138CA,5
2019-10-04,1163CA,65
2020-05-23,2200CA,4
2019-09-16,2956AA,32
2020-03-17,2876CA,4
2020-05-08,1083AA,780
2020-03-31,1145BA,90
2020-01-20,3132BA,1
2019-08-14,3053AA,4
2019-06-24,2096BA,4
2019-07-20,1077CA,1840
2019-07-05,3143CA,4
2020-02-04,2766AA,227
2020-04-25,3143CA,4
2019-12-29,2291AA,16
2019-05-25,2935BA,117
2020-01-24,2173CA,5
2019-11-16,1497CA,56
2019-05-06,3075AA,1
2019-04-04,2953BA,50
2019-05-09,3407CA,3
2020-03-24,2170BA,4
2019-11-29,2930CA,3
2019-10-31,2923CA,3
2019-09-26,3413AA,1
2020-05-18,2953BA,100
2020-06-08,2265BA,5
2019-09-01,2501CA,2800
2019-09-23,3533CA,2500
2019-07-18,2173CA,13
2020-06-09,2326CA,50
2019-03-08,1745BA,3
2020-01-05,2501CA,504
2019-06-17,1956CA,1
2019-08-08,1630BA,4
2020-03-21,2060AA,1
2019-11-25,3407CA,6
2019-06-26,1624CA,2
2019-04-13,2498BA,1
2019-12-22,2646AA,36
2019-09-25,2673BA,459
2020-03-15,2923CA,21
2019-10-15,3502BA,50
2019-05-03,1624CA,2
2019-10-27,3075AA,6
2019-02-26,2021CA,12
2019-03-01,3132BA,1
2020-05-11,3533CA,6300
2019-09-24,3138CA,10
2019-04-10,2013AA,1500
2019-08-01,1009AA,5185
2019-07-15,2528CA,3960
2019-02-03,1283CA,1
2019-11-04,2930CA,1
2020-04-02,2501CA,800
2019-06-08,2930CA,3
2019-08-14,1624CA,5
2019-09-01,1979AA,50
2019-10-24,3079BA,180
2019-05-21,2013AA,150
2019-04-10,2189CA,3
2020-02-15,3420AA,1
2019-06-26,1499CA,2
2019-10-10,3084CA,1
2020-03-06,1163CA,168
2019-08-16,1161AA,785
2020-05-13,1497CA,60
2019-07-11,1964BA,40
2019-03-19,2317CA,1836
2019-08-01,2930CA,1
2019-04-25,2923CA,1
2020-05-13,3502BA,30
2019-04-12,2025AA,16
2019-06-06,3084CA,2
2020-06-12,1382CA,10
2019-08-02,1964BA,25
2020-06-04,3358BA,1
2019-11-05,1206BA,15
2020-06-04,1126CA,750
2019-06-09,3512AA,100
2019-09-25,2923CA,1
2019-03-10,2970CA,2
2019-06-13,2956AA,10
2019-12-17,2342CA,800
2019-09-23,2326CA,371
2019-03-21,3512AA,2000
2019-08-21,3120BA,1
2019-10-23,3556AA,12
2019-04-21,1464AA,2
2019-06-29,2021CA,11
2020-02-27,3143CA,20
2019-11-23,1317CA,1
2019-09-19,1964BA,599
2020-05-11,1842BA,3
2019-12-25,3512AA,3000
2019-02-17,3404CA,3
2019-09-16,1009AA,132
2019-03-24,1907AA,4
2019-03-31,1126CA,1206
2019-05-02,1379CA,14
2019-08-05,2331CA,408
2020-01-29,3512AA,1050
2020-01-15,2953CA,1
2019-09-04,3399AA,3
2019-08-31,3178CA,1
2020-05-31,1130AA,102
2019-06-25,2212AA,6
2019-06-13,1967BA,138
2019-03-08,3423CA,3
2019-07-29,2396CA,1000
2019-12-07,3448CA,18
2020-01-21,2970CA,1
2019-04-06,2953BA,100
2020-04-21,1366BA,1
2020-05-03,1126CA,8069
2019-08-06,1499CA,2
2020-03-19,2293AA,17
2019-07-23,1009AA,80
2019-12-09,3143CA,5
2019-07-14,3619CA,40
2019-05-22,3495CA,10
2020-06-01,3250CA,75
2019-02-21,2606AA,1
2019-09-06,2039CA,6
2020-01-18,1967BA,42.5
2020-01-01,1624CA,7
2020-03-31,3250CA,1100
2019-05-24,3193AA,5
2019-10-14,1145BA,3155
2019-03-14,2053BA,118
2019-03-01,1403CA,1
2019-10-22,1514BA,1
2019-12-25,2673BA,69
2019-09-26,1630BA,1
2020-03-31,1571AA,4
2020-05-30,1695CA,1
2020-05-29,2229AA,4
2019-02-02,3551CA,200
2019-03-26,1601AA,1
2019-12-28,1970CA,255
2019-02-09,2229AA,2
2020-05-14,1379CA,10
2019-06-11,3025CA,3
2020-03-30,3423CA,1
2019-08-25,1953AA,1
2019-07-30,1193BA,13
2019-12-04,2044CA,2
2019-09-08,2291AA,410
2019-07-17,1330CA,1
2019-03-27,1330CA,1
2019-12-16,1130AA,351
2019-08-06,2170BA,3
2020-01-26,2673BA,1760
2019-12-18,3177CA,67.5
2019-08-08,2200CA,3
2019-02-06,1953AA,1
2019-10-08,1624AA,2
2020-03-27,2501CA,13
2019-11-04,2876CA,2
2019-12-19,3120BA,3
2019-03-17,1993AA,1490
2020-05-24,3495CA,10
2019-10-16,2515BA,72
2020-05-18,3365CA,35
2019-06-03,3404CA,1
2019-02-25,3177CA,135
2019-03-06,1083AA,5000
2019-08-16,1624AA,5
2019-09-07,2277AA,150
2019-05-01,3120BA,3
2019-08-20,1956CA,2
2019-02-19,1163CA,160
2019-07-09,1163CA,90
2019-10-17,2013AA,20
2019-12-03,1445BA,6
2019-03-17,3502BA,1
2020-03-18,2212CA,4
2019-05-29,1479CA,5
2019-09-06,2236CA,2
2019-06-16,2331CA,125
2020-03-02,2315BA,162
2019-04-27,2277AA,546
2019-04-29,2621AA,4
2020-04-02,2044CA,7
2020-04-21,1009AA,611
2019-02-04,2013AA,67
2019-11-29,1695CA,1
2020-02-26,3533CA,9000
2019-07-21,3345AA,8
2019-07-17,1971AA,100
2019-05-22,1908AA,1
2020-05-30,1970CA,95
2019-11-14,3084CA,1
2019-08-11,1906CA,6
2020-04-06,1907AA,2
2019-06-17,1967BA,10
2019-04-25,1130AA,1000
2020-01-07,2173CA,6
2019-06-18,2953CA,1
2020-05-20,1499AA,1400
2020-01-12,3084CA,1
2019-04-03,3423CA,14
2019-07-16,2938CA,1
2019-03-18,1255CA,1
2019-05-03,1382CA,156
2019-07-06,2331CA,102
2019-02-28,2096BA,5
2019-10-25,2763CA,12
2019-09-02,3079BA,60
2019-11-04,2752AA,27
2020-06-07,1964BA,255
2019-09-15,1953AA,1
2020-04-29,2013AA,152.5
2019-06-29,2938CA,17
2019-05-10,3075AA,1
2020-03-15,2953BA,60
2020-03-17,1130AA,200
2019-01-30,1479CA,3
2019-10-25,2277AA,101
2020-01-19,2041CA,1
2019-07-02,1445BA,3
2020-03-04,1130AA,50
2019-11-13,2044CA,3
2019-11-10,1224AA,82
2020-01-12,1601AA,1
2019-03-13,2498CA,1
2020-05-26,3590BA,6
2020-05-26,3193AA,5
2019-12-10,1479CA,10
2020-04-10,3084CA,1
2020-03-24,2458CA,239
2019-10-22,3494AA,150
2019-11-10,3420AA,2
2019-04-25,1908AA,1
2020-05-06,2621AA,9
2019-12-03,3138CA,10
2019-10-15,1163CA,110
2019-11-22,1497CA,61
2019-04-18,1486CA,3
2019-06-10,1906CA,2
2019-12-18,3512AA,500
2019-07-06,2025AA,15
2019-07-09,2606AA,2
2020-05-10,3193AA,5
2019-10-14,3053AA,27
2019-10-04,2173CA,2
2020-02-21,3079BA,18
2020-06-10,2564BA,13
2019-12-02,2606AA,1
2020-03-13,1283CA,1
2020-06-13,2640BA,30
2019-07-27,1445BA,1
2019-11-27,1161AA,53
2020-03-27,1077CA,698
2019-04-23,1379CA,4
2020-02-26,3053AA,32
2019-10-03,3053AA,53
2019-10-02,1224AA,13
2020-04-18,2041CA,2
2020-02-14,3053AA,23
2020-03-29,2488CA,14
2020-04-01,3120BA,2
2020-03-02,2970CA,4
2020-02-02,2212AA,13
2019-08-02,3365CA,3
2020-05-25,1624CA,3
2019-12-18,1993AA,6667.5
2019-12-30,3533CA,1000
2019-06-14,3590BA,4
2020-05-17,3502BA,35
2019-07-13,1441AA,3
2020-04-10,1163CA,88
2019-08-21,3084CA,1
2019-02-09,2956AA,2
2019-09-27,3399AA,1
2019-08-09,1921AA,1
2020-01-13,1499AA,30
2019-08-04,2501CA,192
2020-05-15,3407CA,5
2019-12-09,2016CA,80
2019-09-03,3075BA,12
2020-02-24,3075AA,5
2019-04-04,2277AA,44
2020-01-25,2513CA,2
2019-05-05,2200CA,32
2019-07-14,3494AA,60
2019-07-24,2025AA,4
2019-09-22,2930CA,1
2019-08-01,3143CA,7
2020-04-08,2044CA,8
2019-07-11,1499AA,90
2019-12-14,1601AA,1
2020-02-21,3551CA,100
2019-04-22,2953CA,1
2019-05-18,2326CA,70
2019-05-19,3462AA,100
2020-05-12,2646AA,4
2019-07-27,2317CA,1122
2019-10-20,3461CA,3
2020-05-21,3533CA,1000
2020-06-01,2337CA,100
2019-03-06,3160BA,6
2019-10-31,1083AA,1000
2019-01-30,1906CA,4
2019-09-15,1224AA,50
2019-04-03,3494AA,50
2019-06-25,3084CA,1
2019-12-28,1995AA,80
2019-05-11,1130AA,1500
2020-03-22,2060AA,2
2020-05-20,3365CA,5
2019-12-05,2337CA,735
2019-09-30,1145BA,36
2019-04-06,2847BA,8
2019-03-22,2013AA,37.5
2019-11-12,3619CA,1135
2020-03-01,1499CA,3
2020-06-09,1601AA,2
2019-10-07,2508BA,1
2019-08-08,1970CA,255
2019-08-23,1497CA,1
2019-09-17,2867AA,7
2019-08-03,1130AA,263
2019-04-11,1163CA,80
2020-04-08,2013AA,10
2019-04-04,2938CA,5
2019-06-17,2337CA,928
2020-03-27,1964BA,55
2019-05-17,2923CA,1
2020-06-09,2212CA,1
2019-09-01,2847BA,606
2020-05-29,2938CA,5
2020-05-13,2212CA,2
2019-11-06,3404CA,10
2019-11-04,3345AA,20
2019-03-31,2396CA,800
2019-03-19,1967BA,10
2019-03-15,2840AA,1151
2020-01-08,1083AA,2363
2019-06-13,3125AA,3
2019-12-07,3551CA,300
2020-05-23,2930CA,1
2020-04-12,2714CA,164
2019-04-26,1193BA,36
2020-05-08,1366BA,9
2019-12-29,2117BA,180
2019-12-14,2953BA,80
2019-02-23,3345AA,2
2019-08-09,2935BA,4
2019-06-19,1464AA,28
2019-09-27,3551CA,800
2019-07-29,1193BA,25
2019-08-20,2923CA,10
2019-04-30,2115CA,7
2019-07-23,2173CA,2
2020-06-07,3250CA,175
2020-05-30,1163CA,44
2019-07-28,3619CA,80
2020-02-26,2396CA,440
